DEPTH,GR,RT.OHMM,RXO.OHMM,TVD,TVDSS
2800.1978,108.4239,6.5114,4.1653,2479.5669,2460.2468
2800.3501,111.9025,6.5884,4.2658,2479.6006,2460.2808
2800.5024,109.6301,6.5936,4.2191,2479.6345,2460.3145
2800.6548,112.3583,6.5081,4.3027,2479.6682,2460.3481
2800.8071,109.835,5.5794,4.3965,2479.7019,2460.3818
2800.9597,109.8342,5.6252,4.1623,2479.7356,2460.4158
2801.1121,107.1063,5.8965,4.5681,2479.7693,2460.4492
2801.2644,110.4989,5.7498,4.3504,2479.803,2460.4829
2801.4167,108.7579,5.0956,4.5386,2479.8367,2460.5166
2801.5693,104.3181,5.4407,4.6895,2479.8704,2460.5503
2801.7217,99.1957,5.6155,4.4172,2479.9038,2460.584
2801.874,96.7048,5.3314,4.4049,2479.9375,2460.6174
2802.0264,93.4559,5.4791,4.59,2479.9709,2460.6509
2802.179,91.4453,5.7251,4.2914,2480.0046,2460.6846
2802.3313,88.7158,5.524,4.1312,2480.0381,2460.718
2802.4836,86.6088,5.6396,4.3859,2480.0715,2460.7517
2802.636,84.7956,5.3971,4.1576,2480.105,2460.7852
2802.7883,87.7125,5.3532,3.9347,2480.1387,2460.8186
2802.9409,90.547,5.2355,3.8841,2480.1721,2460.8521
2803.0933,90.426,5.0397,3.847,2480.2056,2460.8855
2803.2456,89.2495,5.1426,3.7952,2480.239,2460.9189
2803.3979,89.2492,4.9567,3.8383,2480.2722,2460.9524
2803.5505,88.2913,5.0213,4.0241,2480.3057,2460.9856
2803.7029,86.9987,5.0235,3.9518,2480.3391,2461.019
2803.8552,90.4786,5.2208,4.0483,2480.3723,2461.0522
2804.0076,92.6756,5.1789,4.0313,2480.4058,2461.0857
2804.1602,97.862,5.1551,3.9105,2480.439,2461.1189
2804.3125,101.343,5.207,4.3131,2480.4722,2461.1521
2804.4648,106.9463,5.2985,4.1858,2480.5056,2461.1855
2804.6172,110.014,5.054,4.0529,2480.5388,2461.2188
2804.7695,113.4942,5.0965,4.2786,2480.572,2461.252
2804.9221,116.9099,4.975,3.9397,2480.605,2461.2852
2805.0745,123.8677,4.7891,4.0602,2480.6382,2461.3184
2805.2268,121.5922,4.8794,4.0782,2480.6714,2461.3516
2805.3792,119.5332,4.864,3.9146,2480.7046,2461.3845
2805.5317,114.315,4.6722,3.6884,2480.7378,2461.4177
2805.6841,116.5899,4.6672,3.559,2480.7708,2461.4507
2805.8364,116.5224,4.7175,3.8582,2480.804,2461.4839
2805.9888,114.7823,4.4989,3.4676,2480.8369,2461.5171
2806.1411,113.0821,4.7953,3.5507,2480.8701,2461.55
2806.2937,114.8881,4.7136,3.6005,2480.9031,2461.583
2806.446,113.148,4.6905,3.4361,2480.936,2461.6162
2806.5984,111.3684,4.9484,3.3701,2480.969,2461.6489
2806.7507,107.8897,5.0681,3.5696,2481.002,2461.6819
2806.9033,109.6293,4.8506,3.6385,2481.0349,2461.7148
2807.0557,109.6293,4.9413,3.6352,2481.0679,2461.7478
2807.208,109.6854,5.0873,3.6196,2481.1008,2461.7808
2807.3604,111.4255,5.1089,3.8221,2481.1338,2461.8137
2807.5129,113.0428,4.8443,3.6178,2481.1665,2461.8464
2807.6653,112.8417,5.0684,3.6352,2481.1995,2461.8794
2807.8176,109.3615,5.2235,3.6014,2481.2322,2461.9121
2807.97,106.2839,5.2803,3.5309,2481.2649,2461.9451
2808.1223,108.1686,5.1701,3.8093,2481.2979,2461.9778
2808.2749,109.9086,5.3296,3.6917,2481.3306,2462.0105
2808.4272,111.3696,5.4727,3.7425,2481.3633,2462.0432
2808.5796,111.7581,5.5394,3.7029,2481.396,2462.0762
2808.7319,110.018,5.5797,3.5076,2481.4287,2462.1089
2808.8845,108.2773,5.2669,3.8659,2481.4614,2462.1416
2809.0369,104.932,5.3317,3.6495,2481.4941,2462.1741
2809.1892,106.673,5.4526,4.0236,2481.5269,2462.2068
2809.3416,111.2587,5.4196,3.8676,2481.5593,2462.2395
2809.4941,112.4761,5.5312,3.7344,2481.592,2462.272
2809.6465,113.4927,5.679,4.0194,2481.6245,2462.3047
2809.7988,111.6194,5.561,3.8321,2481.6572,2462.3372
2809.9512,110.6732,5.6101,3.832,2481.6897,2462.3699
2810.1035,106.1765,5.7114,3.7523,2481.7224,2462.4023
2810.2561,105.2047,5.5776,3.8602,2481.7549,2462.4348
2810.4084,107.89,5.416,3.581,2481.7874,2462.4673
2810.5608,110.7668,5.5867,3.794,2481.8198,2462.4998
2810.7131,109.5707,5.8369,3.8842,2481.8523,2462.5322
2810.8657,106.0917,5.5419,4.0681,2481.8848,2462.5647
2811.0181,106.6945,5.0313,3.8701,2481.917,2462.5972
2811.1704,108.7682,5.3042,3.9474,2481.9495,2462.6294
2811.3228,110.921,5.8239,3.9277,2481.9819,2462.6619
2811.4753,112.6609,5.33,3.6487,2482.0144,2462.6943
2811.6277,113.5222,5.5474,3.9529,2482.0466,2462.7266
2811.78,113.1107,5.4376,3.8219,2482.0789,2462.7588
2811.9324,116.5889,5.3591,4.0412,2482.1111,2462.7913
2812.0847,113.11,5.1317,3.7187,2482.1436,2462.8235
2812.2373,114.2447,5.6923,3.9336,2482.1758,2462.8557
2812.3896,105.2521,5.6041,3.9916,2482.208,2462.8879
2812.542,108.7315,5.4987,3.805,2482.2402,2462.9202
2812.6943,109.3349,5.7925,3.9019,2482.2725,2462.9524
2812.8469,113.1092,5.6706,3.8145,2482.3047,2462.9846
2812.9993,111.7804,6.1776,3.6912,2482.3369,2463.0168
2813.1516,110.0408,5.7397,3.9188,2482.3689,2463.0488
2813.304,110.208,5.7509,3.782,2482.4009,2463.0811
2813.4565,109.9417,5.7622,3.6748,2482.4331,2463.1133
2813.6089,111.6819,5.9079,3.8741,2482.4651,2463.1453
2813.7612,113.3551,5.845,3.9226,2482.4973,2463.1772
2813.9136,114.9491,6.0686,3.8169,2482.5293,2463.2095
2814.0659,111.5239,5.7589,3.9905,2482.5613,2463.2415
2814.2185,106.2052,5.7485,3.9425,2482.5935,2463.2734
2814.3708,107.923,5.9312,4.0082,2482.6255,2463.3054
2814.5232,109.6086,5.9568,3.8094,2482.6575,2463.3374
2814.6755,114.8381,5.9571,4.0347,2482.6892,2463.3694
2814.8281,113.1203,5.846,3.9836,2482.7212,2463.4011
2814.9805,111.3801,6.3124,4.0471,2482.7532,2463.4331
2815.1328,109.6288,6.0876,4.3701,2482.7852,2463.4651
2815.2852,107.8897,5.5855,4.2062,2482.8169,2463.4968
2815.4377,109.6289,6.3282,4.2451,2482.8489,2463.5288
2815.5901,108.0393,5.9958,4.0448,2482.8806,2463.5605
2815.7424,108.0393,6.3165,4.0694,2482.9124,2463.5923
2815.8948,108.0398,6.4031,4.2803,2482.9441,2463.6243
2816.0471,109.6294,6.0312,4.2444,2482.9761,2463.656
2816.1997,109.8812,6.4303,4.2335,2483.0078,2463.6877
2816.3521,112.8364,6.4651,4.3268,2483.0396,2463.7195
2816.5044,113.1207,6.4083,4.3252,2483.0713,2463.7512
2816.6567,112.8688,6.8547,4.417,2483.1028,2463.783
2816.8093,109.5898,6.4242,4.0592,2483.1345,2463.8147
2816.9617,107.9175,6.0112,3.9367,2483.1663,2463.8462
2817.114,113.1364,6.427,4.1744,2483.198,2463.8779
2817.2664,113.0659,6.3111,4.1719,2483.2295,2463.9094
2817.4189,115.3797,6.4666,4.1426,2483.261,2463.9412
2817.5713,111.4676,6.7029,4.2342,2483.2927,2463.9727
2817.7236,113.6017,5.9971,4.0525,2483.3242,2464.0044
2817.876,113.1441,6.3884,4.1546,2483.3557,2464.0359
2818.0283,111.8373,6.0821,4.0168,2483.3872,2464.0674
2818.1809,109.5736,6.7024,4.2721,2483.4187,2464.0989
2818.3333,109.6499,6.3437,4.0506,2483.4502,2464.1304
2818.4856,109.6501,6.2719,4.1736,2483.4817,2464.1619
2818.6379,110.174,6.2486,4.3622,2483.5132,2464.1931
2818.7905,109.629,6.1863,4.2133,2483.5447,2464.2246
2818.9429,108.5118,6.3265,4.0681,2483.5762,2464.2561
2819.0952,108.5124,6.2556,3.8844,2483.6074,2464.2874
2819.2476,110.2529,6.3527,4.0696,2483.6389,2464.3188
2819.4001,113.1096,5.9601,4.1383,2483.6702,2464.3501
2819.5525,113.1089,5.9464,4.1459,2483.7014,2464.3816
2819.7048,110.6272,6.1794,3.8488,2483.7329,2464.4128
2819.8572,108.8868,6.1564,4.2278,2483.7642,2464.4441
2820.0095,106.3776,6.3115,4.0988,2483.7954,2464.4753
2820.1621,106.1708,5.6443,4.0968,2483.8267,2464.5066
2820.3145,104.4317,5.7155,4.0262,2483.8579,2464.5378
2820.4668,106.0266,5.8126,3.9798,2483.8889,2464.5691
2820.6191,106.9748,5.9158,3.9442,2483.9202,2464.6001
2820.7717,107.8421,5.7231,3.9194,2483.9514,2464.6313
2820.9241,108.7568,5.8446,4.09,2483.9827,2464.6626
2821.0764,109.6746,5.749,3.9636,2484.0137,2464.6936
2821.2288,112.2865,5.9686,3.9615,2484.0449,2464.7249
2821.3813,111.3422,5.4772,4.0507,2484.0759,2464.7559
2821.5337,112.9448,5.5523,3.8864,2484.1069,2464.7871
2821.686,111.2052,5.6608,4.1145,2484.1379,2464.8181
2821.8384,111.1666,5.8072,4.0067,2484.1689,2464.8491
2821.9907,112.1259,5.6872,4.1653,2484.2002,2464.8801
2822.1433,113.1356,6.0561,4.2323,2484.2312,2464.9111
2822.2957,114.8333,5.6736,4.2274,2484.262,2464.9419
2822.448,115.5421,5.3662,4.0881,2484.293,2464.9729
2822.6003,118.0128,5.2972,4.0077,2484.324,2465.0039
2822.7529,120.1051,5.6966,4.0994,2484.3547,2465.0349
2822.9053,117.6569,5.396,4.1711,2484.3857,2465.0657
2823.0576,115.9166,5.853,4.4735,2484.4165,2465.0967
2823.21,113.7511,5.8614,4.686,2484.4475,2465.1274
2823.3625,113.7505,5.9681,4.8458,2484.4783,2465.1582
2823.5149,112.0098,5.9481,5.0222,2484.5093,2465.1892
2823.6672,108.4853,6.0741,5.2317,2484.5398,2465.22
2823.8196,106.187,6.6928,5.2513,2484.5708,2465.2507
2823.9719,102.7073,7.5069,5.9372,2484.6016,2465.2815
2824.1245,100.9722,9.7573,7.687,2484.6321,2465.3123
2824.2769,97.4922,10.7375,8.3906,2484.6628,2465.343
2824.4292,95.0936,11.3123,9.1758,2484.6936,2465.3738
2824.5815,91.5394,12.243,8.7289,2484.7244,2465.4043
2824.7341,89.1412,14.8037,9.7346,2484.7549,2465.4351
2824.8865,86.8267,14.0471,9.5683,2484.7856,2465.4656
2825.0388,85.0524,13.8099,9.2957,2484.8164,2465.4963
2825.1912,80.5633,12.8471,8.7512,2484.8469,2465.5269
2825.3438,78.3161,11.8356,8.4371,2484.8774,2465.5576
2825.4961,77.8217,11.143,8.4447,2484.908,2465.5879
2825.6484,78.7538,10.35,7.8055,2484.9387,2465.6187
2825.8008,81.7941,9.551,7.5682,2484.969,2465.6492
2825.9531,82.2219,9.776,7.9053,2484.9995,2465.6797
2826.1057,81.7751,9.6955,7.5271,2485.03,2465.7102
2826.2581,79.1361,10.0026,7.6724,2485.0605,2465.7405
2826.4104,82.5737,10.1823,8.2153,2485.0911,2465.771
2826.5627,87.794,10.0759,8.9399,2485.1216,2465.8015
2826.7153,92.6131,10.0075,8.2419,2485.1519,2465.8318
2826.8677,93.9691,11.1495,8.4108,2485.1821,2465.8623
2827.02,97.4494,11.0633,9.4227,2485.2126,2465.8926
2827.1724,100.9302,10.4248,8.5073,2485.2429,2465.9231
2827.325,106.1496,10.5756,8.1831,2485.2732,2465.9534
2827.4773,107.8908,9.8428,8.0242,2485.3037,2465.9836
2827.6296,113.1091,9.1435,6.9328,2485.334,2466.0139
2827.782,111.4532,8.5304,5.8878,2485.3643,2466.0442
2827.9343,111.6098,8.4464,6.1144,2485.3943,2466.0745
2828.0869,113.351,8.2119,6.1541,2485.4248,2466.1047
2828.2393,118.4862,7.9591,6.0471,2485.4548,2466.135
2828.3916,118.3184,7.989,5.3098,2485.4851,2466.165
2828.5439,116.5397,6.9156,5.1501,2485.5154,2466.1953
2828.6965,116.4796,6.9176,5.1372,2485.5454,2466.2253
2828.8489,119.9706,6.4873,5.2127,2485.5754,2466.2556
2829.0012,121.7493,6.3986,4.7648,2485.6057,2466.2856
2829.1536,121.961,6.0777,4.6911,2485.6357,2466.3157
2829.3062,122.1388,5.7361,4.6963,2485.6658,2466.3457
2829.4585,121.9231,5.4606,4.2892,2485.6958,2466.3757
2829.6108,125.2522,5.2912,4.3373,2485.7256,2466.4058
2829.7632,126.8136,5.2661,4.1763,2485.7556,2466.4355
2829.9155,125.5868,5.1792,4.3276,2485.7854,2466.4656
2830.0681,127.326,5.111,4.3335,2485.8154,2466.4954
2830.2205,125.933,4.8707,4.2315,2485.8452,2466.5254
2830.3728,129.1157,4.8856,4.1914,2485.875,2466.5552
2830.5251,125.6379,4.7718,4.1502,2485.9048,2466.585
2830.6777,130.511,4.8268,4.0344,2485.9348,2466.6147
2830.8301,130.0653,4.7443,4.1261,2485.9644,2466.6443
2830.9824,131.3378,4.6936,3.9957,2485.9941,2466.6743
2831.1348,130.5758,4.7405,4.1262,2486.0239,2466.7039
2831.2874,128.7691,4.7106,4.152,2486.0535,2466.7334
2831.4397,128.0296,4.7929,3.9758,2486.0833,2466.7632
2831.592,127.0521,4.913,4.0749,2486.1128,2466.7927
2831.7444,129.305,4.7946,4.1193,2486.1423,2466.8223
2831.8967,130.5103,4.8406,4.1525,2486.1719,2466.8518
2832.0493,128.1398,4.8436,4.1503,2486.2014,2466.8813
2832.2017,125.1057,4.8079,4.2105,2486.231,2466.9109
2832.354,122.0721,4.9437,4.2748,2486.2605,2466.9404
2832.5063,120.9621,4.9036,4.2021,2486.2898,2466.9697
2832.6589,119.4895,4.9073,4.1122,2486.3191,2466.9993
2832.8113,117.3035,5.0367,4.168,2486.3486,2467.0286
2832.9636,116.3259,5.1364,4.1483,2486.3779,2467.0581
2833.116,118.3059,5.3398,4.4963,2486.4072,2467.0874
2833.2686,120.1799,5.4792,4.6062,2486.4365,2467.1165
2833.4209,122.0613,5.3062,4.4544,2486.4658,2467.1458
2833.5732,122.0108,5.3033,4.4581,2486.4951,2467.175
2833.7256,120.9955,5.2539,4.5603,2486.5242,2467.2041
2833.8779,119.2386,5.4499,4.527,2486.5535,2467.2334
2834.0305,117.5128,5.5603,4.4899,2486.5825,2467.2627
2834.1829,117.5702,5.3988,4.2989,2486.6118,2467.2917
2834.3352,114.1562,5.521,4.5909,2486.6409,2467.3208
2834.4875,108.9758,5.661,4.393,2486.6699,2467.3499
2834.6401,107.2957,5.5804,4.7395,2486.699,2467.3789
2834.7925,109.8222,5.6771,4.5667,2486.7278,2467.408
2834.9448,112.3455,5.6323,4.6003,2486.7568,2467.437
2835.0972,112.3926,5.5703,4.7571,2486.7859,2467.4658
2835.2498,113.1021,5.6398,4.8414,2486.8147,2467.4946
2835.4021,117.6352,5.6989,4.4559,2486.8435,2467.5237
2835.5544,117.6855,5.7001,4.6437,2486.8726,2467.5525
2835.7068,118.7172,5.6616,4.4946,2486.9014,2467.5813
2835.8591,119.4033,5.6482,4.7378,2486.9302,2467.6101
2836.0117,120.0697,5.7496,4.6726,2486.959,2467.6389
2836.1641,118.329,5.8814,4.7468,2486.9878,2467.6677
2836.3164,114.8503,5.8265,4.6596,2487.0164,2467.6963
2836.4688,116.5904,5.6268,4.6693,2487.0452,2467.7251
2836.6213,118.3306,5.6665,4.7191,2487.0737,2467.7539
2836.7737,120.0697,5.7537,4.5257,2487.1023,2467.7825
2836.926,118.5191,5.8293,4.5115,2487.1311,2467.811
2837.0784,118.5195,5.7477,4.5939,2487.1597,2467.8396
2837.231,119.9478,5.6322,4.6746,2487.188,2467.8682
2837.3833,122.9248,5.9021,4.6342,2487.2166,2467.8965
2837.5356,119.5724,5.9765,4.6837,2487.2451,2467.9253
2837.688,116.2817,5.9605,4.7245,2487.2737,2467.9536
2837.8403,113.0041,5.9464,4.8045,2487.302,2467.9819
2837.9929,114.7046,5.9918,4.557,2487.3306,2468.0105
2838.1453,113.1267,5.8002,4.9967,2487.3589,2468.0388
2838.2976,113.2378,5.7784,4.5069,2487.3872,2468.0671
2838.45,113.1492,5.9634,4.9815,2487.4155,2468.0955
2838.6025,114.8503,6.0817,4.9301,2487.4438,2468.1238
2838.7549,116.5787,6.0817,4.93,2487.4719,2468.1521
2838.9072,116.5726,6.1039,4.7909,2487.5002,2468.1804
2839.0596,114.7873,6.1983,4.9122,2487.5286,2468.2085
2839.2119,111.3193,5.9908,4.8087,2487.5566,2468.2368
2839.3645,111.3259,6.197,4.8853,2487.5847,2468.2649
2839.5168,114.8492,6.1885,4.7259,2487.613,2468.293
2839.6692,113.0267,6.1985,4.5785,2487.6411,2468.321
2839.8215,114.7658,6.2098,4.4707,2487.6692,2468.3491
2839.9741,113.0273,6.3568,4.8081,2487.6973,2468.3772
2840.1265,116.5888,6.1652,4.7387,2487.7251,2468.4053
2840.2788,113.1096,6.2077,5.03,2487.7532,2468.4331
2840.4312,113.1096,6.3569,4.5388,2487.781,2468.4612
2840.5837,113.2876,6.4369,4.7659,2487.8091,2468.489
2840.7361,111.7436,6.2591,5.3186,2487.8369,2468.5168
2840.8884,115.2228,6.3035,4.6098,2487.8647,2468.5449
2841.0408,115.2689,6.4668,4.7288,2487.8926,2468.5725
2841.1931,120.0525,6.3796,4.4057,2487.9204,2468.6003
2841.3457,114.5775,6.1355,4.6148,2487.9482,2468.6282
2841.498,112.8867,6.2783,4.5873,2487.9761,2468.656
2841.6504,111.0971,6.2892,4.5798,2488.0037,2468.6836
2841.8027,111.3532,6.4155,4.9159,2488.0312,2468.7112
2841.9553,112.8194,6.2125,4.6223,2488.0591,2468.739
2842.1077,109.2951,6.0731,4.9426,2488.0867,2468.7666
2842.26,110.6825,6.1144,4.7668,2488.1143,2468.7942
2842.4124,107.5769,6.062,5.0047,2488.1418,2468.8218
2842.5649,111.776,6.2539,4.5194,2488.1694,2468.8494
2842.7173,113.8673,6.2705,4.7129,2488.197,2468.877
2842.8696,115.2334,6.0969,4.6655,2488.2244,2468.9043
2843.022,111.3684,6.1234,4.4446,2488.252,2468.9319
2843.1743,107.8898,6.2544,4.5995,2488.2793,2468.9592
2843.3269,110.0918,6.4227,4.5381,2488.3066,2468.9868
2843.4792,113.571,6.4659,4.7851,2488.334,2469.0142
2843.6316,113.5704,6.3486,4.6389,2488.3613,2469.0415
2843.7839,111.3689,6.3374,4.8041,2488.3889,2469.0688
2843.9365,109.6288,6.2548,4.6817,2488.416,2469.0962
2844.0889,107.8892,6.5079,4.6998,2488.4434,2469.1233
2844.2412,107.8892,6.6586,4.6914,2488.4705,2469.1504
2844.3936,107.8902,6.4862,4.608,2488.4978,2469.1777
2844.5461,111.37,6.5576,4.7906,2488.5249,2469.2051
2844.6985,113.1096,6.2116,4.7643,2488.552,2469.2322
2844.8508,113.1096,6.7195,4.8074,2488.5791,2469.2593
2845.0032,113.1103,6.6231,4.877,2488.6062,2469.2864
2845.1555,115.5143,6.3949,4.7913,2488.6333,2469.3135
2845.3081,118.3149,6.552,4.8751,2488.6604,2469.3403
2845.4604,116.5751,6.6008,4.6262,2488.6875,2469.3674
2845.6128,115.9102,6.4841,4.7754,2488.7144,2469.3943
2845.7651,111.3695,6.4918,4.7977,2488.7412,2469.4214
2845.9177,111.3681,6.4012,4.614,2488.7683,2469.4482
2846.0701,107.1367,6.7334,4.626,2488.7952,2469.4751
2846.2224,108.8766,6.5252,4.7474,2488.822,2469.502
2846.3748,109.6628,6.6855,4.6634,2488.8489,2469.5288
2846.5273,109.6151,6.4981,4.5941,2488.8757,2469.5557
2846.6797,109.6162,6.6653,4.7536,2488.9023,2469.5825
2846.832,113.1385,6.4788,4.4834,2488.9292,2469.6091
2846.9844,116.5772,6.7494,4.7949,2488.9558,2469.636
2847.1367,120.0556,6.578,4.7579,2488.9827,2469.6626
2847.2893,117.4979,6.6403,4.785,2489.0093,2469.6892
2847.4417,114.01,6.7384,4.8749,2489.0359,2469.7158
2847.594,113.1067,6.6921,4.4943,2489.0625,2469.7424
2847.7463,113.0961,6.8132,4.6937,2489.0891,2469.769
2847.8989,114.7488,6.6812,4.7577,2489.1155,2469.7957
2848.0513,113.1258,6.7284,4.7539,2489.1421,2469.8223
2848.2036,111.387,6.5433,4.5861,2489.1687,2469.8486
2848.356,114.0636,6.687,4.5856,2489.1951,2469.875
2848.5085,114.8506,6.6658,4.4714,2489.2217,2469.9016
2848.6609,117.6009,6.6591,4.6442,2489.2478,2469.928
2848.8132,114.835,6.6539,4.7232,2489.2744,2469.9543
2848.9656,113.7859,6.5158,4.4871,2489.3008,2469.9807
2849.1179,111.0351,6.7584,4.6848,2489.3269,2470.0071
2849.2705,112.0607,6.5887,4.5588,2489.3533,2470.0332
2849.4229,110.9191,6.855,4.8496,2489.3796,2470.0596
2849.5752,110.9187,6.8093,4.5301,2489.4058,2470.0857
2849.7275,109.6967,6.8402,4.7882,2489.4319,2470.1121
2849.8801,111.887,6.5985,4.84,2489.4583,2470.1382
2850.0325,113.6259,6.6895,4.856,2489.4844,2470.1643
2850.1848,111.3691,6.7819,4.7391,2489.5105,2470.1904
2850.3372,110.2869,6.8458,4.7978,2489.5366,2470.2166
2850.4897,108.5477,6.7961,4.8512,2489.5625,2470.2427
2850.6421,109.7868,7.0085,4.7631,2489.5886,2470.2686
2850.7944,109.1295,6.8822,4.6674,2489.6145,2470.2947
2850.9468,110.8687,6.7132,5.0246,2489.6406,2470.3206
2851.0991,109.6293,7.0712,4.922,2489.6665,2470.3464
2851.2517,109.6287,6.9611,5.0447,2489.6924,2470.3726
2851.4041,107.8906,7.3161,4.6532,2489.7185,2470.3984
2851.5564,112.7436,6.9183,4.8445,2489.7441,2470.4243
2851.7087,115.8895,7.0294,5.0869,2489.77,2470.45
2851.8613,116.2059,7.0624,5.0061,2489.7959,2470.4758
2852.0137,115.1162,6.8786,4.6397,2489.8218,2470.5017
2852.166,113.9662,7.1277,4.772,2489.8474,2470.5273
2852.3184,115.3889,6.6794,5.0302,2489.873,2470.553
2852.4709,115.1059,6.8924,4.7955,2489.8987,2470.5789
2852.6233,116.4119,6.6968,4.8791,2489.9243,2470.6045
2852.7756,116.2573,6.7308,4.6655,2489.9502,2470.6301
2852.928,119.6017,6.7266,4.7299,2489.9756,2470.6558
2853.0803,116.2998,6.7565,4.6302,2490.0012,2470.6814
2853.2329,114.5029,6.6834,4.7232,2490.0269,2470.7068
2853.3853,111.0691,6.5713,4.89,2490.0522,2470.7324
2853.5376,112.9544,6.2207,4.7408,2490.0779,2470.7578
2853.6899,116.5892,6.4307,4.556,2490.1033,2470.7832
2853.8425,114.9384,6.3769,4.3786,2490.1287,2470.8086
2853.9949,114.7556,6.3456,4.6663,2490.1541,2470.834
2854.1472,116.5292,6.0691,4.7235,2490.1794,2470.8596
2854.2996,118.2515,6.0774,4.5606,2490.2048,2470.8848
2854.4521,116.5508,6.1907,4.4635,2490.2302,2470.9102
2854.6045,116.5798,6.2087,4.6414,2490.2554,2470.9353
2854.7568,120.0768,6.0886,4.2478,2490.2808,2470.9607
2854.9092,123.5549,5.9021,4.4476,2490.3059,2470.9858
2855.0615,120.0797,6.0502,4.4481,2490.3311,2471.011
2855.2141,114.8608,5.8971,4.3401,2490.3562,2471.0364
2855.3665,114.8619,6.0001,4.3855,2490.3813,2471.0613
2855.5188,118.3645,6.0817,4.2507,2490.4065,2471.0867
2855.6711,121.8442,5.8908,4.371,2490.4316,2471.1116
2855.8237,123.5838,5.8656,4.3154,2490.4568,2471.1367
2855.9761,123.551,5.8391,4.1888,2490.4817,2471.1619
2856.1284,125.2907,5.7596,4.2486,2490.5066,2471.1868
2856.2808,125.3799,5.7605,4.2632,2490.5317,2471.2117
2856.4333,125.3794,5.8901,4.061,2490.5566,2471.2368
2856.5857,123.7609,5.9865,4.282,2490.5815,2471.2617
2856.738,120.1914,5.9225,4.1473,2490.6064,2471.2866
2856.8904,116.7126,5.8626,4.3057,2490.6313,2471.3113
2857.0427,118.1349,5.8275,4.2581,2490.6562,2471.3362
2857.1953,116.3952,5.8197,4.2861,2490.6809,2471.3611
2857.3477,116.1768,5.9133,4.3287,2490.7058,2471.3857
2857.5,113.1385,6.0759,4.3301,2490.7307,2471.4106
2857.6523,116.3505,5.9375,4.1821,2490.7554,2471.4353
2857.8049,117.7165,5.9184,4.529,2490.7803,2471.4602
2857.9573,117.4707,5.8981,4.3956,2490.8049,2471.4849
2858.1096,115.9989,6.2474,4.4282,2490.8296,2471.5095
2858.262,116.5904,6.1782,4.4251,2490.8545,2471.5344
2858.4146,118.3302,6.5062,4.3174,2490.8792,2471.5591
2858.5669,118.7137,6.5337,4.4658,2490.9038,2471.5837
2858.7192,118.7126,6.6402,4.4479,2490.9285,2471.6084
2858.8716,115.2332,6.3953,4.3949,2490.9531,2471.6331
2859.0239,114.8491,6.3424,4.5607,2490.9778,2471.6577
2859.1765,112.6754,6.2107,4.5852,2491.0022,2471.6824
2859.3289,110.9358,6.324,4.568,2491.0269,2471.7068
2859.4812,110.9356,6.2281,4.3359,2491.0515,2471.7314
2859.6335,110.1049,6.7583,4.5158,2491.0762,2471.7561
2859.7861,114.8386,6.6066,4.3223,2491.1006,2471.7805
2859.9385,114.8384,6.3389,4.3136,2491.1252,2471.8052
2860.0908,114.3641,6.5186,4.4748,2491.1497,2471.8296
2860.2432,113.1101,6.5115,4.5513,2491.1743,2471.8542
2860.3958,114.8508,6.606,4.5713,2491.1987,2471.8787
2860.5481,118.33,6.8829,4.543,2491.2231,2471.9033
2860.7004,118.3288,7.0335,4.4725,2491.2476,2471.9275
2860.8528,114.2578,7.1175,4.9322,2491.2722,2471.9521
2861.0051,111.9162,7.2101,4.6719,2491.2964,2471.9766
2861.1577,112.5359,7.0631,4.4799,2491.3208,2472.001
2861.3101,114.8663,7.3499,4.5256,2491.3452,2472.0254
2861.4624,114.3734,7.2401,4.768,2491.3696,2472.0498
2861.6147,113.7542,7.6359,4.6691,2491.394,2472.0742
2861.7673,112.693,7.7053,4.6685,2491.4185,2472.0984
2861.9197,113.7882,7.8438,4.3257,2491.4426,2472.1228
2862.072,114.8198,7.4695,4.3357,2491.467,2472.1472
2862.2244,115.1671,7.648,4.6548,2491.4912,2472.1714
2862.377,113.428,7.7492,4.5654,2491.5156,2472.1956
2862.5293,115.1288,7.8128,4.5285,2491.5398,2472.22
2862.6816,115.8427,7.6074,4.6644,2491.5642,2472.2441
2862.834,116.6194,7.8856,4.7111,2491.5884,2472.2683
2862.9863,112.1472,8.0302,4.6959,2491.6125,2472.2925
2863.1389,110.4076,8.4243,4.5514,2491.6367,2472.3169
2863.2913,110.4598,8.0247,4.6404,2491.6609,2472.3411
2863.4436,108.7204,8.3062,4.6918,2491.6853,2472.3652
2863.5959,109.59,8.4849,5.1433,2491.7092,2472.3894
2863.7485,108.7606,8.3859,5.1108,2491.7334,2472.4136
2863.9009,113.1375,8.3559,4.8717,2491.7576,2472.4375
2864.0532,113.0908,8.5499,4.8741,2491.7817,2472.4617
2864.2056,114.8295,8.3438,4.8337,2491.8059,2472.4858
2864.3582,112.1936,8.517,4.6452,2491.8298,2472.5098
2864.5105,116.5883,8.2471,4.7753,2491.854,2472.5339
2864.6628,111.698,8.4234,4.9514,2491.8779,2472.5579
2864.8152,113.435,8.3996,5.0564,2491.9021,2472.582
2864.9675,105.3073,8.631,4.9377,2491.926,2472.606
2865.1201,110.1982,8.7258,4.9445,2491.95,2472.6299
2865.2725,110.1991,8.7574,5.1506,2491.9741,2472.6541
2865.4248,113.1095,8.9381,4.8187,2491.9978,2472.678
2865.5771,112.9712,8.8117,4.8982,2492.022,2472.7019
